year,diff,pred,path
1811,44,1767,/home/liza/data/met-images/15/15145.jpg
1675,63,1612,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1955-129.jpeg
1830,52,1778,/home/liza/data/met-images/358/358691.jpg
1811,16,1795,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1886-A-577.jpeg
1848,33,1815,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1884-A-447.jpeg
1830,0,1830,/home/liza/data/met-images/359/359101.jpg
1754,33,1787,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1940-14.jpeg
1912,144,1768,/home/liza/data/met-images/19/19226.jpg
1783,15,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1768.jpeg
1865,53,1812,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-148(V).jpeg
1633,158,1791,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-4250.jpeg
1742,123,1865,/home/liza/data/met-images/49/49244.jpg
1636,177,1813,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1883-A-228.jpeg
1662,78,1740,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1958-3.jpeg
1780,29,1751,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1951-182.jpeg
1320,4,1324,/home/liza/data/met-images/442/442749.jpg
1612,154,1766,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1887-A-778.jpeg
1823,29,1794,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1395.jpeg
1777,12,1765,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1918-305.jpeg
1594,120,1714,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1891-A-2461.jpeg
1917,176,1741,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1982-84.jpeg
1684,135,1819,/home/liza/data/met-images/41/41486.jpg
1811,69,1742,/home/liza/data/met-images/12/12740.jpg
1575,135,1710,/home/liza/data/met-images/341/341115.jpg
1868,3,1865,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1911-34.jpeg
1777,37,1740,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-17-267.jpeg
1701,107,1808,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1728.jpeg
1671,74,1597,/home/liza/data/met-images/338/338585.jpg
1874,15,1859,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1980-184.jpeg
1467,217,1684,/home/liza/data/met-images/435/435616.jpg
1587,210,1797,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1386.jpeg
1819,24,1795,/home/liza/data/met-images/702/702481.jpg
1777,53,1830,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-18-28.jpeg
1812,23,1789,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1904-181.jpeg
1701,68,1769,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1704.jpeg
1872,34,1838,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-100.jpeg
1553,58,1611,/home/liza/data/met-images/339/339114.jpg
1825,27,1798,/home/liza/data/met-images/15/15257.jpg
1834,58,1776,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1981-425(V).jpeg
1870,142,1728,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1802.jpeg
1876,48,1828,/home/liza/data/met-images/49/49476.jpg
1868,239,1629,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-2296.jpeg
1825,25,1850,/home/liza/data/met-images/336/336085.jpg
1715,8,1723,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-317.jpeg
1869,68,1801,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1944-186.jpeg
1778,9,1787,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-493-47.jpeg
1790,18,1808,/home/liza/data/met-images/37/37988.jpg
1671,86,1585,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/SK-A-1292.jpeg
1710,39,1749,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1940-532.jpeg
1849,51,1798,/home/liza/data/met-images/418/418106.jpg
1772,18,1790,/home/liza/data/met-images/387/387480.jpg
1891,27,1864,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1960-523.jpeg
1525,52,1473,/home/liza/data/met-images/436/436271.jpg
1667,121,1788,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1883-A-261(R).jpeg
1650,196,1846,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-53.jpeg
1724,68,1792,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/200/RP-T-1921-406.jpeg
1754,35,1789,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1658.jpeg
1821,34,1787,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1954-258.jpeg
1587,152,1739,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1956-56.jpeg
1775,34,1741,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1904-362.jpeg
1623,65,1558,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-2557.jpeg
1834,39,1795,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1980-107(V).jpeg
1636,94,1730,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1884-A-316.jpeg
1648,154,1802,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1909-39.jpeg
1781,27,1754,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1905-128.jpeg
1904,38,1866,/home/liza/data/met-images/12/12520.jpg
1910,112,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1979-152.jpeg
1848,19,1829,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-2446.jpeg
1784,41,1825,/home/liza/data/met-images/437/437448.jpg
1690,8,1698,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-2186.jpeg
1688,125,1813,/home/liza/data/met-images/65/65620.jpg
1832,33,1799,/home/liza/data/met-images/392/392332.jpg
1750,42,1708,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-4528.jpeg
1818,55,1763,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1904-208.jpeg
1876,65,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1980-36.jpeg
1700,52,1752,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1900-A-4436.jpeg
1637,33,1670,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1902-A-4684.jpeg
1827,27,1800,/home/liza/data/met-images/17/17660.jpg
1779,6,1773,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1359.jpeg
1834,22,1812,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1980-136(R).jpeg
1700,94,1794,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1896-A-3159.jpeg
1885,33,1852,/home/liza/data/met-images/10/10310.jpg
1840,67,1773,/home/liza/data/met-images/16/16606.jpg
1700,58,1758,/home/liza/data/met-images/340/340393.jpg
1700,87,1613,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-610.jpeg
1830,3,1833,/home/liza/data/met-images/357/357961.jpg
1529,86,1615,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-3853.jpeg
1891,56,1835,/home/liza/data/met-images/12/12217.jpg
1872,80,1792,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3369.jpeg
1638,74,1712,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-194.jpeg
1609,146,1755,/home/liza/data/met-images/436/436576.jpg
1720,44,1764,/home/liza/data/met-images/671/671001.jpg
1788,12,1776,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1940-149.jpeg
1334,311,1645,/home/liza/data/met-images/450/450551.jpg
1776,23,1753,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3718.jpeg
1699,39,1738,/home/liza/data/met-images/338/338896.jpg
1627,171,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1312.jpeg
1825,9,1816,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1944-17.jpeg
1870,74,1796,/home/liza/data/met-images/436/436006.jpg
1870,24,1846,/home/liza/data/met-images/16/16138.jpg
1637,140,1777,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1950-266-39A.jpeg
1540,166,1706,/home/liza/data/met-images/365/365912.jpg
1805,18,1787,/home/liza/data/met-images/13/13040.jpg
1777,114,1663,/home/liza/data/met-images/11/11712.jpg
1800,3,1803,/home/liza/data/met-images/15/15304.jpg
1657,156,1813,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/200/RP-T-1922-14.jpeg
1832,27,1805,/home/liza/data/met-images/336/336579.jpg
1641,126,1767,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1435.jpeg
1923,236,1687,/home/liza/data/met-images/11/11641.jpg
1680,56,1736,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-2000-3.jpeg
1848,62,1786,/home/liza/data/met-images/15/15108.jpg
1891,74,1817,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1960-330(R).jpeg
1771,2,1773,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/200/RP-T-1921-320.jpeg
1870,53,1817,/home/liza/data/met-images/16/16088.jpg
1838,10,1828,/home/liza/data/met-images/12/12880.jpg
1755,42,1797,/home/liza/data/met-images/341/341672.jpg
1778,10,1768,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/193/RP-T-00-494-63B.jpeg
1590,158,1748,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/35/NG-2011-98-43.jpeg
1700,68,1632,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/SK-A-116.jpeg
1640,58,1582,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-2368.jpeg
1894,105,1789,/home/liza/data/met-images/436/436128.jpg
1873,56,1817,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1962-451.jpeg
1830,3,1827,/home/liza/data/met-images/358/358550.jpg
1891,61,1830,/home/liza/data/met-images/337/337169.jpg
1830,20,1810,/home/liza/data/met-images/385/385102.jpg
1905,41,1864,/home/liza/data/met-images/16/16263.jpg
1911,112,1799,/home/liza/data/met-images/700/700277.jpg
1650,73,1577,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-4171.jpeg
1680,81,1761,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1905-178(R).jpeg
1600,5,1595,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-312(V).jpeg
1700,65,1765,/home/liza/data/met-images/340/340355.jpg
1770,8,1778,/home/liza/data/met-images/344/344273.jpg
1620,24,1644,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1897-A-3192.jpeg
1627,177,1804,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1887-A-805(V).jpeg
1375,367,1742,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/8/BK-16912.jpeg
1720,33,1753,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1946-70.jpeg
1700,36,1664,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-4568.jpeg
1495,98,1593,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3430.jpeg
1837,11,1826,/home/liza/data/met-images/13/13537.jpg
1624,161,1785,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1887-A-802.jpeg
1904,68,1836,/home/liza/data/met-images/16/16076.jpg
1820,14,1806,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-2008-110.jpeg
1885,96,1789,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1404.jpeg
1787,9,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1940-643.jpeg
1908,95,1813,/home/liza/data/met-images/10/10674.jpg
1854,24,1830,/home/liza/data/met-images/10/10870.jpg
1890,8,1882,/home/liza/data/met-images/15/15755.jpg
1907,104,1803,/home/liza/data/met-images/11/11591.jpg
1652,45,1697,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-176.jpeg
1767,13,1780,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1913-140.jpeg
1848,15,1833,/home/liza/data/met-images/382/382200.jpg
1767,16,1751,/home/liza/data/met-images/436/436580.jpg
1708,59,1767,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1940-107.jpeg
1700,102,1802,/home/liza/data/met-images/340/340500.jpg
1676,149,1825,/home/liza/data/met-images/335/335594.jpg
1570,146,1716,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1955-105(R).jpeg
1778,8,1770,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/28/NG-1985-7-1-150.jpeg
1659,96,1755,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/4/BI-1890-1952-111.jpeg
1834,31,1865,/home/liza/data/met-images/16/16421.jpg
1830,20,1810,/home/liza/data/met-images/387/387339.jpg
1636,12,1648,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-254(R).jpeg
1709,19,1728,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1951-81.jpeg
1653,93,1746,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/4/BI-1890-1952-33.jpeg
1822,13,1809,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-2056.jpeg
1701,77,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1890-A-2405.jpeg
1809,11,1798,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-653.jpeg
1812,22,1790,/home/liza/data/met-images/334/334049.jpg
1650,115,1765,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1953-30.jpeg
1744,28,1772,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/200/RP-T-1921-80.jpeg
1912,49,1863,/home/liza/data/met-images/393/393654.jpg
1779,21,1800,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1918-40.jpeg
1710,51,1659,/home/liza/data/met-images/37/37985.jpg
1782,41,1823,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1974-66.jpeg
1868,64,1804,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1990-1.jpeg
1788,25,1763,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1889-A-1998.jpeg
1677,13,1690,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-124.jpeg
1540,102,1438,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3380.jpeg
1747,55,1692,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-239.jpeg
1500,315,1815,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-334(R).jpeg
1700,66,1766,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-294.jpeg
1850,11,1861,/home/liza/data/met-images/334/334568.jpg
1750,61,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1981-123.jpeg
1667,119,1786,/home/liza/data/met-images/388/388397.jpg
1650,71,1721,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-483.jpeg
1766,12,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3558.jpeg
1530,240,1770,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1954-37.jpeg
1677,103,1780,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-236.jpeg
1872,48,1824,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1965-67.jpeg
1895,80,1815,/home/liza/data/met-images/460/460068.jpg
1752,6,1758,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1058.jpeg
1830,19,1811,/home/liza/data/met-images/357/357872.jpg
1914,96,1818,/home/liza/data/met-images/459/459957.jpg
1679,93,1772,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/4/BI-1887-1463-143.jpeg
1749,16,1733,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1899-A-4184.jpeg
1700,57,1757,/home/liza/data/met-images/340/340334.jpg
1830,100,1730,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-1993-310.jpeg
1600,34,1634,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1993-131.jpeg
1874,91,1783,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1950-372.jpeg
1640,185,1825,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1969-213.jpeg
1787,14,1773,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3748.jpeg
1788,32,1756,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1822.jpeg
1890,47,1843,/home/liza/data/met-images/15/15745.jpg
1600,140,1740,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1928-94.jpeg
1829,29,1800,/home/liza/data/met-images/10/10783.jpg
1790,47,1837,/home/liza/data/met-images/12/12826.jpg
1870,10,1860,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-2996.jpeg
1750,6,1744,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1928-145.jpeg
1788,10,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1959-510.jpeg
1657,139,1796,/home/liza/data/met-images/341/341478.jpg
1360,323,1683,/home/liza/data/met-images/436/436920.jpg
1590,96,1686,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-870.jpeg
1858,41,1817,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-4903.jpeg
1880,35,1845,/home/liza/data/met-images/420/420542.jpg
